,Unnamed: 0,age,policy_state,policy_csl,policy_deductable,policy_annual_premium,insured_sex,insured_education_level,insured_occupation,insured_hobbies,insured_relationship,capital_gains,capital_loss,incident_type,collision_type,incident_severity,authorities_contacted,incident_state,incident_city,incident_location,incident_hour_of_the_day,number_of_vehicles_involved,property_damage,bodily_injuries,witnesses,police_report_available,injury_claim,property_claim,vehicle_claim,auto_make,auto_model,auto_year,fraud_reported,insured_zip_class,policy_duration_days
821,821,-0.3333333333333333,IN,500/1000,0.0,-0.09767101387464466,FEMALE,PhD,machine-op-inspct,polo,not-in-family,0.5920398009950248,1.0,Multi-vehicle Collision,Side Collision,Minor Damage,Fire,NY,Arlington,5191 4th St,0.30434782608695654,0.6666666666666667,Unknown,0.0,0.0,Unknown,0.3822843822843823,-0.4114906832298137,0.4117499056485093,Nissan,Pathfinder,0.8000000000000114,0,0.9473684210526314,0.47530461270670143
822,822,1.25,OH,250/500,0.0,-0.7283736422599073,MALE,JD,craft-repair,camping,not-in-family,0.3661691542288557,1.0,Single Vehicle Collision,Front Collision,Minor Damage,Police,WV,Northbend,1364 Best St,0.6956521739130435,0.0,Unknown,1.0,1.0,YES,0.5650349650349651,-0.10714285714285714,0.6090074223172727,Honda,Civic,0.5500000000000114,0,0.9473684210526314,0.2881853785900783
823,823,0.25,OH,500/1000,0.3333333333333333,0.28016870392294596,FEMALE,PhD,prof-specialty,basketball,not-in-family,0.0,0.4194419441944194,Single Vehicle Collision,Front Collision,Major Damage,Police,NC,Northbrook,8946 2nd Drive,0.2608695652173913,0.0,NO,1.0,0.6666666666666666,YES,0.7123543123543123,0.13819875776397517,0.6719084161529753,Volkswagen,Jetta,0.10000000000000853,1,0.21052631578947345,0.7387946040034813
824,824,-0.08333333333333333,IN,250/500,0.0,1.0741197257260164,FEMALE,MD,craft-repair,kayaking,not-in-family,0.0,1.0,Single Vehicle Collision,Rear Collision,Total Loss,Ambulance,PA,Riverwood,3726 MLK Hwy,0.43478260869565216,0.0,YES,0.5,0.3333333333333333,NO,0.49417249417249415,0.5978260869565217,0.46584476034721356,Ford,F150,0.30000000000001137,0,0.21052631578947345,0.8017841601392516
825,825,0.9166666666666666,IL,100/300,1.0,-0.07107758834046869,FEMALE,JD,transport-moving,skydiving,husband,0.3472636815920398,1.0,Single Vehicle Collision,Front Collision,Total Loss,Police,SC,Riverwood,2820 Britain St,0.8260869565217391,0.0,Unknown,0.5,0.3333333333333333,Unknown,0.2428904428904429,0.5698757763975155,0.523462070700717,Volkswagen,Passat,0.3500000000000085,0,0.0,0.7610966057441253
826,826,-0.5,OH,500/1000,1.0,-0.03985387453917075,FEMALE,PhD,priv-house-serv,movies,own-child,0.0,1.0,Single Vehicle Collision,Front Collision,Minor Damage,Fire,NY,Arlington,2646 MLK Drive,0.43478260869565216,0.0,Unknown,0.0,0.3333333333333333,Unknown,0.27505827505827507,-0.13198757763975155,0.5186815951692036,Suburu,Impreza,0.5500000000000114,0,0.052631578947368585,0.7221496953872933
827,827,-1.1666666666666667,OH,250/500,0.3333333333333333,1.5008028383413852,FEMALE,MD,priv-house-serv,paintball,husband,0.0,1.0,Multi-vehicle Collision,Side Collision,Total Loss,Ambulance,WV,Riverwood,6256 Elm St,0.2608695652173913,0.6666666666666667,NO,0.5,0.3333333333333333,Unknown,0.6965034965034965,0.11180124223602485,0.656937979620078,Suburu,Forrestor,0.10000000000000853,0,0.8947368421052633,0.14936901653611837
828,828,-0.8333333333333334,OH,250/500,0.0,-0.7131715453828984,FEMALE,Associate,prof-specialty,golf,own-child,0.0,1.0,Multi-vehicle Collision,Rear Collision,Major Damage,Fire,SC,Riverwood,9724 Maple St,0.5217391304347826,0.6666666666666667,NO,1.0,0.6666666666666666,NO,0.5641025641025641,-0.10869565217391304,0.5318908038747012,Audi,A5,0.0,0,0.10526315789473673,0.7617493472584856
829,829,-1.0,OH,250/500,0.3333333333333333,0.05795584310347587,MALE,Masters,protective-serv,chess,unmarried,0.0,0.35103510351035105,Multi-vehicle Collision,Side Collision,Total Loss,Other,NC,Riverwood,7397 4th Drive,0.43478260869565216,0.6666666666666667,YES,1.0,1.0,NO,0.3599067599067599,1.3493788819875776,0.7760724619448988,Jeep,Wrangler,0.5500000000000114,1,0.21052631578947345,0.686792863359443
830,830,-0.16666666666666666,IL,500/1000,0.3333333333333333,-0.08230501298817937,FEMALE,MD,adm-clerical,hiking,own-child,0.5482587064676617,1.0,Single Vehicle Collision,Side Collision,Total Loss,Police,PA,Northbrook,3488 Flute Lane,0.0,0.0,NO,1.0,0.0,NO,0.25874125874125875,0.6754658385093167,0.5576802113473392,Dodge,Neon,0.7000000000000028,0,0.9473684210526314,0.7578328981723238
831,831,-1.0,IL,250/500,1.0,-1.928273919482209,MALE,JD,exec-managerial,movies,other-relative,0.49452736318407964,1.0,Multi-vehicle Collision,Rear Collision,Major Damage,Police,NY,Hillsdale,9082 3rd Lane,0.5217391304347826,0.6666666666666667,YES,1.0,0.0,Unknown,0.5855477855477855,-0.07298136645962733,0.6311485721474399,Audi,A5,0.7000000000000028,1,1.0,0.2669712793733681
832,832,0.6666666666666666,IN,250/500,0.0,0.03865614599007531,FEMALE,JD,prof-specialty,paintball,own-child,0.5194029850746269,0.5994599459945995,Vehicle Theft,No Collision,Minor Damage,,VA,Arlington,1941 5th Ridge,0.43478260869565216,0.0,YES,0.5,1.0,YES,0.03543123543123543,-0.9891304347826086,0.04214366586992075,Nissan,Pathfinder,0.6000000000000085,0,0.8947368421052633,0.20539599651871193
833,833,-0.8333333333333334,IN,250/500,0.0,1.0346188594472103,FEMALE,JD,machine-op-inspct,skydiving,other-relative,0.0,1.0,Multi-vehicle Collision,Rear Collision,Total Loss,Police,WV,Northbend,5333 MLK Lane,0.13043478260869565,1.0,NO,0.0,0.3333333333333333,Unknown,0.5268065268065268,0.7065217391304348,0.5677443703610517,Ford,F150,0.8000000000000114,0,0.21052631578947345,0.9156875543951262
834,834,-0.5,OH,250/500,1.0,-0.612862291596053,MALE,PhD,other-service,reading,wife,0.42885572139303485,0.7128712871287128,Vehicle Theft,No Collision,Minor Damage,Police,SC,Riverwood,4577 Sky Hwy,0.9130434782608695,0.0,YES,0.5,0.3333333333333333,YES,0.052214452214452214,-0.9611801242236024,0.04843376525349101,Suburu,Legacy,0.5,0,0.1578947368421053,0.6834203655352481
835,835,1.4166666666666667,IN,500/1000,1.0,0.5438492791346909,MALE,JD,other-service,basketball,wife,0.0,0.5211521152115212,Vehicle Theft,No Collision,Minor Damage,,NC,Northbrook,4814 Lincoln Lane,0.2608695652173913,0.0,Unknown,0.0,0.6666666666666666,Unknown,0.04195804195804196,-0.7686335403726708,0.07837463831928544,Mercedes,ML350,1.0,0,0.10526315789473673,0.08779373368146214
836,836,0.4166666666666667,IN,100/300,0.3333333333333333,-1.1537455227996307,FEMALE,JD,transport-moving,kayaking,other-relative,0.518407960199005,1.0,Single Vehicle Collision,Rear Collision,Total Loss,Police,VA,Northbend,2381 1st Hwy,0.0,0.0,NO,0.0,0.3333333333333333,YES,0.9944055944055944,0.055900621118012424,0.714681091961253,Nissan,Pathfinder,0.5500000000000114,0,0.1578947368421053,0.9070931244560487
837,837,-1.1666666666666667,IL,100/300,1.0,0.19690546711948634,FEMALE,PhD,machine-op-inspct,golf,other-relative,0.5144278606965175,0.7002700270027002,Vehicle Theft,No Collision,Trivial Damage,,NC,Arlington,6939 3rd Hwy,0.2608695652173913,0.0,NO,0.0,1.0,YES,0.025174825174825173,-0.8804347826086957,0.05346584476034722,Audi,A5,0.30000000000001137,1,0.21052631578947345,0.5063098346388164
838,838,-0.3333333333333333,OH,250/500,0.0,0.00390849598548173,FEMALE,PhD,armed-forces,movies,husband,0.0,1.0,Multi-vehicle Collision,Side Collision,Major Damage,Fire,SC,Arlington,5269 Flute Hwy,0.8695652173913043,0.6666666666666667,YES,0.5,0.3333333333333333,Unknown,0.4354312354312354,-0.32298136645962733,0.46911561202667007,BMW,M5,0.25,1,0.21052631578947345,0.1950609225413403
839,839,0.4166666666666667,OH,250/500,0.0,0.0025972639098369526,MALE,Associate,protective-serv,reading,own-child,0.0,0.5607560756075607,Single Vehicle Collision,Rear Collision,Major Damage,Police,SC,Northbrook,7197 2nd Drive,0.17391304347826086,0.0,NO,1.0,0.6666666666666666,YES,0.4811188811188811,-0.2468944099378882,0.45351616555541585,Dodge,Neon,0.8000000000000114,0,0.052631578947368585,0.9928198433420365
840,840,0.5,OH,100/300,1.0,-2.1999448151549155,FEMALE,High School,farming-fishing,golf,own-child,0.4557213930348259,1.0,Parked Car,No Collision,Trivial Damage,,SC,Arlington,1741 Best Ridge,0.3913043478260869,0.0,NO,0.0,1.0,Unknown,0.027972027972027972,-0.9549689440993789,0.05195622090829036,Chevrolet,Malibu,0.15000000000000568,0,0.8947368421052633,0.3104873803307223
841,841,0.08333333333333333,OH,500/1000,1.0,1.0972301910592608,MALE,JD,craft-repair,reading,unmarried,0.0,1.0,Multi-vehicle Collision,Rear Collision,Minor Damage,Fire,SC,Northbrook,9148 4th Hwy,0.8695652173913043,0.6666666666666667,Unknown,0.5,0.0,YES,0.25314685314685315,-0.20496894409937888,0.4772927412253114,Saab,95,0.20000000000000284,0,0.8947368421052633,0.5590731070496083
842,842,0.5,IN,500/1000,0.0,0.5702788006594105,FEMALE,JD,tech-support,reading,husband,0.0,1.0,Vehicle Theft,No Collision,Minor Damage,Police,WV,Springfield,4279 Solo Drive,0.30434782608695654,0.0,NO,1.0,0.3333333333333333,Unknown,0.04009324009324009,-0.9145962732919255,0.047804755315133986,BMW,X5,0.25,0,0.1578947368421053,0.33953437771975625
843,843,0.8333333333333334,IL,500/1000,0.3333333333333333,-0.052146675248342975,MALE,Masters,protective-serv,camping,wife,0.0,0.35733573357335735,Multi-vehicle Collision,Front Collision,Major Damage,Other,NY,Springfield,9177 Texas Ave,0.7826086956521738,0.6666666666666667,Unknown,0.0,0.6666666666666666,Unknown,0.3202797202797203,-1.0481366459627328,0.6041011447980879,Toyota,Corolla,0.3500000000000085,1,0.1578947368421053,0.024695387293298517
844,844,0.75,OH,500/1000,0.3333333333333333,-0.27603955216473364,FEMALE,Associate,prof-specialty,video-games,own-child,0.5930348258706468,1.0,Multi-vehicle Collision,Side Collision,Minor Damage,Police,VA,Northbrook,5969 Francis St,0.0,0.6666666666666667,NO,0.5,1.0,Unknown,0.3710955710955711,-0.4301242236024845,0.34960372373883514,Jeep,Wrangler,0.9500000000000028,0,0.10526315789473673,0.13435596170583117
845,845,-0.08333333333333333,IN,500/1000,1.0,0.4871384918630424,FEMALE,Masters,armed-forces,chess,own-child,0.0,1.0,Multi-vehicle Collision,Side Collision,Major Damage,Ambulance,SC,Columbus,9942 Tree Ave,0.4782608695652174,0.6666666666666667,Unknown,0.0,0.3333333333333333,Unknown,0.2909090909090909,-0.07919254658385093,0.5486224682349982,Ford,Fusion,1.0,1,0.8947368421052633,0.0729982593559617
846,846,0.3333333333333333,IN,100/300,0.0,0.5438492791346909,MALE,Associate,priv-house-serv,golf,not-in-family,0.6278606965174129,0.2853285328532853,Single Vehicle Collision,Side Collision,Total Loss,Fire,VA,Hillsdale,5474 Weaver Hwy,0.5652173913043478,0.0,NO,0.0,1.0,Unknown,0.2456876456876457,0.5885093167701864,0.463202918606114,Toyota,Corolla,0.5,0,0.10526315789473673,0.9497389033942559
847,847,0.4166666666666667,OH,500/1000,0.3333333333333333,0.5372111667517374,FEMALE,Associate,sales,base-jumping,not-in-family,0.0,1.0,Multi-vehicle Collision,Side Collision,Minor Damage,Fire,NY,Riverwood,1102 Apache Hwy,0.8260869565217391,0.6666666666666667,YES,0.5,1.0,Unknown,0.35524475524475524,0.13509316770186336,0.6701471883255755,Jeep,Wrangler,0.75,0,0.8947368421052633,0.48128807658833767
848,848,1.8333333333333333,IN,100/300,0.3333333333333333,-0.31877752263028936,MALE,MD,craft-repair,board-games,own-child,0.0,0.5103510351035103,Single Vehicle Collision,Side Collision,Major Damage,Ambulance,NY,Springfield,9214 Texas Drive,1.0,0.0,YES,0.5,0.6666666666666666,YES,0.6051282051282051,1.9751552795031055,0.733928796074978,Volkswagen,Jetta,0.45000000000000284,1,0.052631578947368585,0.3683637946040034
849,849,1.25,IL,250/500,1.0,-0.3679077494646144,MALE,Associate,priv-house-serv,bungie-jumping,wife,0.0,1.0,Parked Car,No Collision,Trivial Damage,Police,NC,Northbend,8991 Texas Hwy,1.0,0.0,NO,0.0,1.0,NO,0.026573426573426574,-0.9596273291925466,0.05648509246446094,Saab,93,0.30000000000001137,0,0.8947368421052633,0.1513272410791993
850,850,-1.4166666666666667,IN,100/300,0.3333333333333333,1.2288860866544948,MALE,Associate,prof-specialty,golf,not-in-family,0.0,0.32493249324932494,Multi-vehicle Collision,Side Collision,Total Loss,Police,NY,Hillsdale,9580 MLK Ave,0.8260869565217391,0.6666666666666667,YES,1.0,0.0,YES,0.40233100233100233,0.2919254658385093,0.9762234243301045,Accura,RSX,0.9500000000000028,0,0.1578947368421053,0.3301784160139251
851,851,0.4166666666666667,OH,250/500,0.0,0.8025717580604019,MALE,MD,farming-fishing,video-games,not-in-family,0.7542288557213931,1.0,Single Vehicle Collision,Side Collision,Major Damage,Ambulance,SC,Northbend,5868 Best Drive,0.8260869565217391,0.0,NO,0.5,0.6666666666666666,NO,0.21818181818181817,0.4052795031055901,0.4112466976978237,Audi,A5,0.6000000000000085,1,0.9473684210526314,0.33888163620539596
852,852,0.75,OH,500/1000,0.3333333333333333,-0.1816718187206549,FEMALE,MD,exec-managerial,polo,wife,0.6656716417910448,0.5337533753375338,Multi-vehicle Collision,Side Collision,Total Loss,Fire,NY,Northbend,5318 5th Ave,0.7391304347826086,0.6666666666666667,NO,1.0,1.0,NO,0.3282051282051282,0.04503105590062112,0.5305069820103158,Mercedes,ML350,0.25,0,0.10526315789473673,0.5079416884247172
853,853,0.6666666666666666,OH,100/300,1.0,1.3199757399094612,MALE,Associate,handlers-cleaners,chess,husband,0.0,0.6273627362736274,Single Vehicle Collision,Front Collision,Minor Damage,Fire,WV,Hillsdale,7502 Rock Lane,0.7826086956521738,0.0,NO,0.5,1.0,YES,0.35384615384615387,1.3090062111801242,0.7629890552270726,Nissan,Pathfinder,0.05000000000001137,0,0.1578947368421053,0.23814186248912098
854,854,-0.16666666666666666,IN,500/1000,0.0,0.9500443905681049,FEMALE,College,machine-op-inspct,golf,wife,0.0,0.42844284428442847,Multi-vehicle Collision,Side Collision,Total Loss,Police,WV,Northbrook,4627 Elm Ridge,0.7391304347826086,0.6666666666666667,NO,1.0,0.6666666666666666,Unknown,0.2699300699300699,-0.14906832298136646,0.5818341929802491,Saab,95,0.6500000000000057,0,0.052631578947368585,0.5502610966057442
855,855,-0.16666666666666666,IN,250/500,0.3333333333333333,-0.6556822140663355,MALE,High School,armed-forces,kayaking,own-child,0.0,1.0,Multi-vehicle Collision,Rear Collision,Total Loss,Fire,SC,Springfield,5584 Britain Lane,0.4782608695652174,0.6666666666666667,Unknown,0.5,1.0,YES,0.25594405594405595,-0.1956521739130435,0.48257642470751044,Audi,A3,1.0,0,0.8947368421052633,0.556135770234987
856,856,0.5833333333333334,OH,500/1000,1.0,-0.1681907139429295,MALE,Associate,tech-support,reading,own-child,0.5412935323383085,1.0,Multi-vehicle Collision,Side Collision,Minor Damage,Fire,WV,Northbend,7002 Oak Hwy,0.9565217391304348,0.6666666666666667,Unknown,0.0,0.3333333333333333,NO,0.30862470862470864,-0.020186335403726708,0.6653667127940621,Suburu,Impreza,0.8500000000000085,0,0.9473684210526314,0.8446475195822455
857,857,0.6666666666666666,OH,100/300,1.0,0.9267290452230413,MALE,MD,priv-house-serv,reading,husband,0.3482587064676617,1.0,Single Vehicle Collision,Front Collision,Minor Damage,Fire,NY,Columbus,4780 Best Drive,0.30434782608695654,0.0,NO,0.0,0.3333333333333333,NO,0.4979020979020979,0.610248447204969,0.5365454774185432,Toyota,Camry,0.5,0,0.8947368421052633,0.9957571801566579
858,858,0.4166666666666667,OH,250/500,0.3333333333333333,-1.2384019436834637,FEMALE,College,tech-support,dancing,other-relative,0.0,1.0,Multi-vehicle Collision,Side Collision,Minor Damage,Other,SC,Northbrook,8995 1st Ave,0.7391304347826086,0.6666666666666667,Unknown,1.0,1.0,YES,0.3962703962703963,-0.38819875776397517,0.3733802994087307,Nissan,Pathfinder,0.25,0,0.0,0.588011314186249
859,859,-0.6666666666666666,IL,500/1000,1.0,-0.25817401513406946,MALE,PhD,exec-managerial,bungie-jumping,own-child,0.0,0.6327632763276327,Multi-vehicle Collision,Side Collision,Total Loss,Other,SC,Columbus,5586 2nd St,0.6956521739130435,0.6666666666666667,NO,1.0,1.0,Unknown,0.4149184149184149,-0.35714285714285715,0.4469744621965028,Suburu,Legacy,0.5,0,0.1578947368421053,0.09899912967798086
860,860,0.3333333333333333,IN,100/300,0.3333333333333333,-0.9559543593890496,FEMALE,MD,adm-clerical,golf,own-child,0.0,0.5922592259225923,Multi-vehicle Collision,Rear Collision,Minor Damage,Other,NY,Northbend,1589 Best Ave,0.5652173913043478,0.6666666666666667,NO,0.5,0.6666666666666666,YES,0.4988344988344988,0.6133540372670807,0.47024782991571273,Accura,MDX,0.20000000000000284,0,0.21052631578947345,0.4083986074847693
861,861,0.16666666666666666,IL,500/1000,0.3333333333333333,1.098336543123086,FEMALE,Masters,other-service,golf,husband,0.7283582089552239,1.0,Multi-vehicle Collision,Side Collision,Minor Damage,Other,NY,Northbrook,1880 Weaver Drive,0.7391304347826086,0.6666666666666667,YES,0.0,0.6666666666666666,YES,0.38414918414918414,0.23136645962732919,0.8284060888162034,Nissan,Pathfinder,0.5500000000000114,0,0.10526315789473673,0.48107049608355085
862,862,0.5,OH,500/1000,0.3333333333333333,1.6263942855867608,FEMALE,College,other-service,bungie-jumping,other-relative,0.0,0.5607560756075607,Single Vehicle Collision,Rear Collision,Minor Damage,Ambulance,WV,Springfield,7295 Tree Hwy,0.13043478260869565,0.0,YES,1.0,0.0,Unknown,0.31608391608391606,0.004658385093167702,0.5108818719335766,Suburu,Impreza,0.7000000000000028,0,0.1578947368421053,0.24912967798085292
863,863,-1.0,IL,250/500,0.3333333333333333,-0.9586177995427034,FEMALE,Associate,armed-forces,video-games,other-relative,0.5243781094527363,1.0,Multi-vehicle Collision,Front Collision,Minor Damage,Other,SC,Arlington,8832 Pine Drive,0.6521739130434783,0.6666666666666667,Unknown,0.0,0.6666666666666666,Unknown,0.3459207459207459,0.10403726708074534,0.7458799849037615,Jeep,Wrangler,0.05000000000001137,0,0.052631578947368585,0.6120539599651871
864,864,1.25,IL,100/300,1.0,0.5737617608603431,FEMALE,Associate,priv-house-serv,base-jumping,unmarried,0.21393034825870647,1.0,Single Vehicle Collision,Front Collision,Total Loss,Fire,WV,Hillsdale,1620 Oak Ave,0.6956521739130435,0.0,YES,1.0,0.3333333333333333,Unknown,0.2456876456876457,-0.22981366459627328,0.463202918606114,Toyota,Camry,0.25,0,0.052631578947368585,0.9601827676240209
865,865,0.4166666666666667,IL,250/500,0.0,1.0864535024375526,FEMALE,Associate,priv-house-serv,polo,other-relative,0.6079601990049751,0.4194419441944194,Single Vehicle Collision,Rear Collision,Major Damage,Fire,SC,Hillsdale,3847 Elm Hwy,0.7826086956521738,0.0,Unknown,0.5,1.0,YES,0.6358974358974359,0.010869565217391304,0.5996980752295886,Dodge,RAM,0.4000000000000057,1,0.21052631578947345,0.7525021758050479
866,866,-0.4166666666666667,IN,100/300,0.3333333333333333,-0.910225140750929,FEMALE,JD,armed-forces,exercise,husband,0.0,1.0,Single Vehicle Collision,Front Collision,Minor Damage,Fire,NY,Hillsdale,3177 MLK Ridge,0.7826086956521738,0.0,NO,0.5,0.0,NO,0.331002331002331,0.05434782608695652,0.624355264813184,Accura,TL,0.9500000000000028,0,0.9473684210526314,0.5449303742384682
867,867,0.08333333333333333,OH,100/300,0.3333333333333333,-0.004327680489663628,FEMALE,JD,protective-serv,skydiving,not-in-family,0.6,0.46984698469846986,Multi-vehicle Collision,Rear Collision,Total Loss,Ambulance,NY,Riverwood,3929 Oak Drive,0.9565217391304348,0.3333333333333333,NO,0.0,1.0,YES,0.5529137529137529,-0.12732919254658384,0.5213234369103031,Dodge,RAM,0.6500000000000057,0,0.10526315789473673,0.19745430809399478
868,868,0.5,IL,500/1000,1.0,0.575646656969083,FEMALE,College,priv-house-serv,chess,other-relative,0.0,0.4455445544554455,Multi-vehicle Collision,Front Collision,Minor Damage,Other,SC,Springfield,1469 Lincoln Drive,0.6521739130434783,0.6666666666666667,NO,0.5,0.6666666666666666,YES,0.3118881118881119,1.029503105590062,0.5882500943514908,Suburu,Forrestor,0.20000000000000284,1,0.9473684210526314,0.4598563968668407
869,869,-0.9166666666666666,OH,500/1000,0.0,-1.8893876932388614,MALE,JD,farming-fishing,skydiving,husband,0.0,0.5409540954095409,Multi-vehicle Collision,Rear Collision,Major Damage,Police,OH,Arlington,9719 4th Lane,0.6956521739130435,0.6666666666666667,YES,0.5,1.0,Unknown,0.17296037296037295,0.10403726708074534,0.3724996854950309,Ford,F150,0.25,1,0.052631578947368585,0.018276762402088774
870,870,0.4166666666666667,IN,100/300,0.0,-1.123505233055067,FEMALE,JD,exec-managerial,skydiving,not-in-family,0.5422885572139303,0.35103510351035105,Single Vehicle Collision,Front Collision,Total Loss,Fire,NY,Riverwood,3196 Cherokee St,0.7826086956521738,0.0,Unknown,0.5,0.0,Unknown,0.703030303030303,0.12267080745341614,0.6631022770159769,Honda,CRV,0.8000000000000114,0,0.8947368421052633,0.22845953002610966
871,871,-0.3333333333333333,IN,500/1000,0.0,-0.7471406513425776,FEMALE,JD,prof-specialty,bungie-jumping,husband,0.7054726368159204,0.45004500450045004,Parked Car,No Collision,Minor Damage,,WV,Northbend,8492 Andromedia Ridge,0.34782608695652173,0.0,NO,1.0,0.0,YES,0.019580419580419582,-0.9177018633540373,0.0361051704616933,Jeep,Wrangler,0.9000000000000057,0,0.052631578947368585,0.8087467362924282
872,872,0.5833333333333334,OH,100/300,0.3333333333333333,0.2249330527363987,FEMALE,Associate,machine-op-inspct,chess,wife,0.3830845771144279,1.0,Multi-vehicle Collision,Side Collision,Major Damage,Ambulance,NY,Hillsdale,1353 Washington St,1.0,0.6666666666666667,YES,0.0,0.0,YES,0.2727272727272727,-0.13975155279503104,0.5142785256007045,Ford,F150,0.30000000000001137,1,0.10526315789473673,0.9352697998259356
873,873,0.9166666666666666,IL,250/500,1.0,0.08487707665656279,FEMALE,PhD,armed-forces,kayaking,own-child,0.0,0.5859585958595859,Single Vehicle Collision,Rear Collision,Major Damage,Ambulance,WV,Hillsdale,6731 Andromedia Hwy,0.7826086956521738,0.0,Unknown,0.0,0.6666666666666666,YES,0.35804195804195804,0.14440993788819875,0.33727512894703743,Chevrolet,Malibu,0.6000000000000085,0,0.0,0.5314403829416885
874,874,0.08333333333333333,IN,500/1000,0.0,0.5417595030141308,FEMALE,JD,sales,reading,husband,0.3502487562189055,1.0,Single Vehicle Collision,Side Collision,Minor Damage,Other,NC,Riverwood,5769 Texas Lane,0.43478260869565216,0.0,YES,0.5,0.0,YES,0.30815850815850815,-0.021739130434782608,0.5812051830418921,Mercedes,ML350,0.0,0,0.9473684210526314,0.0948651000870322
875,875,-0.08333333333333333,IL,100/300,0.3333333333333333,0.6151065472455254,MALE,MD,tech-support,base-jumping,unmarried,0.0,1.0,Single Vehicle Collision,Side Collision,Major Damage,Ambulance,SC,Arlington,2849 Pine Drive,0.5217391304347826,0.0,NO,0.0,0.6666666666666666,NO,0.20606060606060606,-0.36180124223602483,0.443955214492389,Jeep,Wrangler,0.3500000000000085,1,0.9473684210526314,0.9379895561357703
876,876,0.08333333333333333,IN,100/300,0.0,1.2369993351225486,FEMALE,Masters,protective-serv,reading,unmarried,0.0,0.5562556255625563,Vehicle Theft,No Collision,Trivial Damage,Police,WV,Springfield,2577 Texas Ridge,0.21739130434782608,0.0,YES,0.5,0.6666666666666666,Unknown,0.035897435897435895,-0.8090062111801242,0.06692665744118757,Saab,93,0.25,0,0.10526315789473673,0.9280896431679722
877,877,1.5833333333333333,IN,500/1000,0.3333333333333333,-0.5078407975373578,MALE,MD,priv-house-serv,exercise,other-relative,0.4606965174129353,1.0,Multi-vehicle Collision,Front Collision,Total Loss,Other,NY,Northbend,3841 Washington Lane,0.9130434782608695,0.6666666666666667,Unknown,1.0,1.0,Unknown,0.4773892773892774,0.5419254658385093,0.5144043275883758,Saab,93,0.6500000000000057,0,0.0,0.5994342906875544
878,878,-0.08333333333333333,OH,250/500,1.0,2.624528727169183,FEMALE,PhD,handlers-cleaners,sleeping,not-in-family,0.7333333333333334,1.0,Multi-vehicle Collision,Rear Collision,Major Damage,Fire,SC,Columbus,8125 Texas Ridge,0.7391304347826086,0.6666666666666667,YES,0.5,1.0,NO,0.25361305361305364,0.6413043478260869,0.47817335513901127,Chevrolet,Silverado,1.0,1,0.1578947368421053,0.09301566579634464
879,879,0.75,IL,500/1000,0.0,-0.46280817093942345,MALE,MD,priv-house-serv,polo,other-relative,0.0,1.0,Single Vehicle Collision,Front Collision,Total Loss,Other,NC,Arlington,4826 5th St,0.17391304347826086,0.0,YES,1.0,0.3333333333333333,Unknown,0.455011655011655,0.4673913043478261,0.4902503459554661,Mercedes,E400,0.3500000000000085,0,0.8947368421052633,0.777088772845953
880,880,-0.3333333333333333,IN,500/1000,0.0,0.11888715861860671,MALE,MD,priv-house-serv,video-games,wife,0.0,1.0,Single Vehicle Collision,Front Collision,Major Damage,Fire,VA,Northbrook,1578 5th Lane,0.4782608695652174,0.0,NO,0.5,0.3333333333333333,NO,0.31375291375291375,-0.003105590062111801,0.6764372877091458,Dodge,RAM,0.25,1,0.1578947368421053,0.9535465622280244
881,881,1.4166666666666667,OH,250/500,1.0,0.20018354730859875,MALE,MD,farming-fishing,skydiving,wife,0.6587064676616916,0.5526552655265526,Single Vehicle Collision,Rear Collision,Major Damage,Fire,VA,Hillsdale,6440 Rock Lane,0.7826086956521738,0.0,Unknown,0.5,1.0,YES,0.15571095571095572,-0.010869565217391304,0.33526229714429495,BMW,X5,0.15000000000000568,1,0.10526315789473673,0.936792863359443
882,882,-0.6666666666666666,IL,100/300,0.3333333333333333,-0.7481240753993114,FEMALE,High School,machine-op-inspct,dancing,not-in-family,0.0,1.0,Single Vehicle Collision,Rear Collision,Total Loss,Police,NY,Northbrook,5806 Embaracadero St,0.5217391304347826,0.0,Unknown,0.0,0.0,NO,0.7263403263403263,1.3711180124223603,0.6851176248584728,BMW,3 Series,0.8000000000000114,0,0.0,0.8293080939947781
883,883,-0.5833333333333334,OH,500/1000,0.3333333333333333,-0.8389268966377297,FEMALE,Associate,exec-managerial,bungie-jumping,not-in-family,0.0,1.0,Multi-vehicle Collision,Side Collision,Major Damage,Ambulance,WV,Riverwood,1472 4th Drive,0.7826086956521738,0.6666666666666667,YES,0.0,1.0,NO,0.0,-0.38509316770186336,0.37514152723613037,Audi,A5,0.5,1,0.21052631578947345,0.36923411662315053
884,884,0.8333333333333334,IL,250/500,0.3333333333333333,0.5365555507139146,MALE,JD,transport-moving,paintball,not-in-family,0.0,0.3519351935193519,Single Vehicle Collision,Front Collision,Minor Damage,Fire,WV,Hillsdale,5839 Weaver Lane,0.6956521739130435,0.0,NO,1.0,0.6666666666666666,Unknown,0.47645687645687645,0.5388198757763976,0.5133979116870047,BMW,M5,0.15000000000000568,0,0.21052631578947345,0.024260226283724977
